diagnostic_center_id,title,phone,address,city,pincode,mfine_link
4994-kamaraju-diagnostic-centre,Kamaraju Diagnostic Centre,"0863 235 5719 ","2nd Lane, Vijayapuri Colony, Kothapeta,  Guntur, Andhra Pradesh - 522001",Guntur,522001,https://www.medifee.com/dc/4994-kamaraju-diagnostic-centre/
4995-image-diagnostic-and-scan-centre,Image Diagnostic and Scan Centre,"0863 232 5325 ","12-12-29, Old Club Road, Kothapeta,  Guntur, Andhra Pradesh - 522001",Guntur,522001,https://www.medifee.com/dc/4995-image-diagnostic-and-scan-centre/
4996-sravani-scan-centre,Sravani Scan Centre,"0863 235 1510 ","D S Kalyana Mandapam Road, Kothapeta,  Guntur, Andhra Pradesh - 522001",Guntur,522001,https://www.medifee.com/dc/4996-sravani-scan-centre/
5123-anil-x-ray-laboratories,Anil X Ray Laboratories,"08647 251 071 ","Marellavari Street, Beside Lalitha Opticals, Chilakaluripeta,  Guntur, Andhra Pradesh - 522616",Guntur,522616,https://www.medifee.com/dc/5123-anil-x-ray-laboratories/
5124-vijaya-x-ray-and-clinical-laboratory,Vijaya X Ray and Clinical Laboratory,"08647 220 343 ","Opposite Balakoti Reddy Complex, Palnad Road, Narasaraopet,  Guntur, Andhra Pradesh - 522601",Guntur,522601,https://www.medifee.com/dc/5124-vijaya-x-ray-and-clinical-laboratory/
12660-med-icon-diagnostic-centre,Med Icon Diagnostic Centre,"9032338866, 9032338877, 0863 664 6222, 0863 664 9222 ","#12-25-131, Upstairs Coastal Bank, Main Road, Bhagathsingh statue,kothapet,  Guntur, Andhrapradesh - 522001",Guntur,522001,https://www.medifee.com/dc/12660-med-icon-diagnostic-centre/
13303-disha-centre-for-diagnosis-and-research,Disha Centre For Diagnosis and Research,"0863 232 4792 ","Kothapeta,  Guntur, Andhra Pradesh - 522001",Guntur,522001,https://www.medifee.com/dc/13303-disha-centre-for-diagnosis-and-research/
16666-general-diagnostics-(gurgaon),General Diagnostics (Gurgaon),"7410037366 ",",  Gurgaon, Haryana - ",Gurgaon,NaN,https://www.medifee.com/dc/16666-general-diagnostics-(gurgaon)/
16666-general-diagnostics-(gurgaon),General Diagnostics (Gurgaon),"7410037366 ",",  Gurgaon, Haryana - ",Gurgaon,NaN,https://www.medifee.com/dc/16666-general-diagnostics-(gurgaon)/
13026-medcis-labs-(gurgaon),Medcis Labs (Gurgaon),"7410037366 ","Home sample pickup all over Gurgaon,  Gurgaon, Haryana - ",Gurgaon,NaN,https://www.medifee.com/dc/13026-medcis-labs-(gurgaon)/
13026-medcis-labs-(gurgaon),Medcis Labs (Gurgaon),"7410037366 ","Home sample pickup all over Gurgaon,  Gurgaon, Haryana - ",Gurgaon,NaN,https://www.medifee.com/dc/13026-medcis-labs-(gurgaon)/
14184-exo-lab-(gurgaon),Exo Lab (Gurgaon),"7410037366 ","All Over Gurgaon with Free Home Sample Collection,  Gurgaon, Haryana - ",Gurgaon,NaN,https://www.medifee.com/dc/14184-exo-lab-(gurgaon)/
14184-exo-lab-(gurgaon),Exo Lab (Gurgaon),"7410037366 ","All Over Gurgaon with Free Home Sample Collection,  Gurgaon, Haryana - ",Gurgaon,NaN,https://www.medifee.com/dc/14184-exo-lab-(gurgaon)/
473-raghav-diagnostic-centre,Raghav Diagnostic Centre,"9899770920 ","Raj Nagar Chowk, Near Mata Mandir, Khandsa Road, Arjun Nagar,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/473-raghav-diagnostic-centre/
474-suraj-diagnostic-and-research-centre,Suraj Diagnostic and Research Centre,"9811435247, 9818299437 ","32, Opposite Civil Hospital, Arjun Nagar,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/474-suraj-diagnostic-and-research-centre/
475-pushpaz-clinic-and-diagnostics,Pushpaz Clinic and Diagnostics,"9818212458 ","185, Housing Board Colony, Opposite 98.4 Chemist, Jharsa Road, Arjun Nagar,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/475-pushpaz-clinic-and-diagnostics/
476-neelkanth-hospital,Neelkanth Hospital,"0124 470 0599 ","1 Main Mehrauli-Gurgaon Road Near Guru Dronacharya Metro Station, DLF Phase 3, Sushant Lok Phase,  Gurgaon, Haryana - 122022",Gurgaon,122022,https://www.medifee.com/dc/476-neelkanth-hospital/
477-life-aid-medical-centre,Life Aid Medical Centre,"0124 405 1251, 8860094780 ","1097, Near Unitech Cyber Park, Arjun Nagar,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/477-life-aid-medical-centre/
478-kamsha-diagnostic-centre,Kamsha Diagnostic Centre,"0124 401 4966, 9971097276 ","B-32, Palam Vyapar Kendra, Inaytpur,  Gurgaon, Haryana - 122017",Gurgaon,122017,https://www.medifee.com/dc/478-kamsha-diagnostic-centre/
479-chopra-diagnostics-and-ct-scan,Chopra Diagnostics and CT Scan,"0124 403 0660, 9310888991, 9350888992 ","Clinic Plot 3 & 4, Near Uniworld City, Jalvayu Vihar Road, Arjun Nagar,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/479-chopra-diagnostics-and-ct-scan/
480-unique-diagnostics-and-research-centre,Unique Diagnostics and Research Centre,"0124 408 3774, 9899527774, 9953193909 ","274/1, Adarsh Nagar, Arjun Nagar,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/480-unique-diagnostics-and-research-centre/
481-apex-diagnostic-centre-(sushant-lok-phase),Apex Diagnostic Centre (Sushant Lok Phase),"0124 238 8786, 0124 256 3124 ","12, Jacaranda Marg, Dlf City Phase 2, Sushant Lok Phase,  Gurgaon, Haryana - 122002",Gurgaon,122002,https://www.medifee.com/dc/481-apex-diagnostic-centre-(sushant-lok-phase)/
482-albega-hospital-and-indl-medical-centre,Albega Hospital and Indl Medical Centre,"0124 232 2936 ","482, Phase III, Dundahera,  Gurgaon, Haryana - 122016",Gurgaon,122016,https://www.medifee.com/dc/482-albega-hospital-and-indl-medical-centre/
484-uma-sanjeevani-health-care-centre,Uma Sanjeevani Health Care Centre,"0124 235 1257, 0124 235 0960, 0124 256 4405, 0124 235 3629, 9871226032 ","1, Dakshin Marg, Dlf City Phase II, Inaytpur,  Gurgaon, Haryana - 122008",Gurgaon,122008,https://www.medifee.com/dc/484-uma-sanjeevani-health-care-centre/
485-perfect-pathology-lab,Perfect Pathology Lab,"9810889160 ","shop no. 272, Opposite st. Michael Church, Near Colony More, Old Railway Road, Arjun Nagar,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/485-perfect-pathology-lab/
486-standard-diagnostic-centre,Standard Diagnostic Centre,"0124 232 7347, 9999232006 ","Near Kabir Bhawan Chowk, Near Shiv Murti, Arjun Nagar,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/486-standard-diagnostic-centre/
489-gurgaon-diagnostic-centre,Gurgaon Diagnostic Centre,"0124 404 7733, 9310008733, 9311017733 ","133, sushant shopping arcade, Near raddison blue hotel, Sushant Lok Phase,  Gurgaon, Haryana - 122002",Gurgaon,122002,https://www.medifee.com/dc/489-gurgaon-diagnostic-centre/
490-bharat-ultrasound,Bharat Ultrasound,"9812384640 ","1/355, Sector-1, IMT, IMT Manesar,  Gurgaon, Haryana - 122051",Gurgaon,122051,https://www.medifee.com/dc/490-bharat-ultrasound/
539-haryana-x-ray-and-ultrasound-centre,Haryana X-Ray and Ultrasound Centre,"0124 232 4497 ","Near Railway Road, Arjun Nagar,  Gurgaon, Uttar Pradesh - 122001",Gurgaon,122001,https://www.medifee.com/dc/539-haryana-x-ray-and-ultrasound-centre/
551-dr-dixits-ultrasound-centre-and-child-clinic,Dr Dixit's Ultrasound Centre and Child Clinic,"8826478067, 9891531560 ","H. No. 1279, Arjun Nagar,  Gurgaon, Haryana - 122003",Gurgaon,122003,https://www.medifee.com/dc/551-dr-dixits-ultrasound-centre-and-child-clinic/
552-dr-jaideeps-diagnostic-centres,Dr Jaideeps Diagnostic Centres,"0124 257 4229 ","C-73, 56, Sushant Lok Phase,  Gurgaon, Haryana - 122002",Gurgaon,122002,https://www.medifee.com/dc/552-dr-jaideeps-diagnostic-centres/
553-r-d-pathological-lab,R D Pathological Lab,"0124 230 9240, 9312438109, 9350089893 ","C-1, Opposite Vita Dairy, Gurgaon Sector 15 Part 1, Arjun Nagar,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/553-r-d-pathological-lab/
555-shiv-diagnostic-center,Shiv Diagnostic Center,"9891999275 ","D.K Building, Kadar Pur Road, Badshahpur,  Gurgaon, Haryana - 122101",Gurgaon,122101,https://www.medifee.com/dc/555-shiv-diagnostic-center/
556-bhatia-diagnostic-centre-(inaytpur),Bhatia Diagnostic Centre (Inaytpur),"0124 407 2337, 0124 407 3337, 9350088887, 9871685992, 9540289015, 9818415006 ","C-79, 1st Floor, Palam Vypar Kendra, Inaytpur,  Gurgaon, Haryana - 122017",Gurgaon,122017,https://www.medifee.com/dc/556-bhatia-diagnostic-centre-(inaytpur)/
557-yadav-diagnostic-centre,Yadav Diagnostic Centre,"9910329104 ","Yadav Hospital, Sector 10a, Opposite Menakshi School, Udyog Vihar, Dundahera,  Gurgaon, Haryana - 122016",Gurgaon,122016,https://www.medifee.com/dc/557-yadav-diagnostic-centre/
840-mahajan-diagnostic,Mahajan Diagnostic,"0124 405 4295 ","309, Galleria, Phase IV, Sushant Lok Phase,  Gurgaon, Haryana - 122002",Gurgaon,122002,https://www.medifee.com/dc/840-mahajan-diagnostic/
841-miracles-mediclinic,Miracles Mediclinic,"0124 479 7600, 0124 423 7701, 9560057700 ","Sco 1, 2 and 3, Huda Market Sector 14 And Sc0 68 and 69, District Shopping Center, Sector 55/56, Arjun Nagar,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/841-miracles-mediclinic/
842-aastha-diagnostic-centre,Aastha Diagnostic Centre,"0124 233 0797 ","53R, Opposite Post Office, Arjun Nagar,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/842-aastha-diagnostic-centre/
843-jaideep-diagnostic-centre,Jaideep Diagnostic Centre,"0124 235 5460, 0124 235 5461, 0124 405 5447, 9899223399, 9899223377 ","J C M 30, Phase-2, Next To BSNL Exchange, Dlf 2, Arjun Nagar,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/843-jaideep-diagnostic-centre/
844-t-k-diagnostic-centre,T K Diagnostic Centre,"0124 236 9679, 9811592841 ","C-77, 1st Floor Palam Vyapar Kendra, Dundahera,  Gurgaon, Haryana - 122016",Gurgaon,122016,https://www.medifee.com/dc/844-t-k-diagnostic-centre/
1924-quest-diagnostics-centre,Quest Diagnostics Centre,"0124 460 8600, 0124 460 8888, 18001808378 ","A-17, Gurgaon Sector 34, Infocity Phase-2, Arjun Nagar,  Gurgaon, Haryana - 122002",Gurgaon,122002,https://www.medifee.com/dc/1924-quest-diagnostics-centre/
2224-diagno-lab,Diagno Lab,"9650131399, 9582212177 ","New Railway Road, Dayanand Colony, Basai,  Gurgaon, Haryana - 122006",Gurgaon,122006,https://www.medifee.com/dc/2224-diagno-lab/
3777-life-forensics-laboratory,Life Forensics Laboratory,"8801551515 ","72, Phase II, Sushant Lok Phase,  Gurgaon, Haryana - 122016",Gurgaon,122016,https://www.medifee.com/dc/3777-life-forensics-laboratory/
4407-lab-for-sure,Lab For Sure,"9899004473, 8010021002 ","87, Near Gias House, Arjun Nagar,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/4407-lab-for-sure/
5215-vatika-medicare,Vatika Medicare,"7410083518 ","B-1, Opposite to Greenwood City Block - A, Sector-45, Near /Raj Restaurant, Arjun Nagar,  Gurgaon, Haryana - 122001",Gurgaon,NaN,https://www.medifee.com/dc/5215-vatika-medicare/
5855-capital-diagnostic-centre,Capital Diagnostic Centre,"0124 237 5051, 9992988889 ","Opposite Hanuman Mandir, Near Sultanpur More, Farrukh Nagar,  Gurgaon, Haryana - 122506",Gurgaon,122506,https://www.medifee.com/dc/5855-capital-diagnostic-centre/
5907-dna-forensics-lab-[gurgaon],DNA Forensics Lab [Gurgaon],"9158860074 ","372, Udyog Vihar, Phase - 2, Udyog Vihar,  Gurgaon, Haryana - 122016",Gurgaon,NaN,https://www.medifee.com/dc/5907-dna-forensics-lab-[gurgaon]/
6066-ncr-polyclinic-prakash-diagnostic,NCR Polyclinic Prakash Diagnostic,"0124 447 7790 ","AG 02-04, Ground Floor Unitech Arcadia, Opposite South Patio Club, Sushant Lok Phase,  Gurgaon, Haryana - 122002",Gurgaon,122002,https://www.medifee.com/dc/6066-ncr-polyclinic-prakash-diagnostic/
6140-labstreet,Labstreet,"011 3382 6610 ","1136 C, Tower B3, Gurgaon Sector 49, Badshahpur,  Gurgaon, Haryana - 122018",Gurgaon,122018,https://www.medifee.com/dc/6140-labstreet/
6298-the-ultrasound-clinic,The Ultrasound Clinic,"0124 405 3963 ","306, 307, 3rd Floor, Qutab Plaza, Dlf City Phase I, Arjun Nagar,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/6298-the-ultrasound-clinic/
6299-srl-limited,SRL Limited,"0124 300 1243, 0124 4412 1212, 18001028282 ","G P-26, Maruti Industrial Estate, Udyog Vihar, Sector-18, Inaytpur,  Gurgaon, Haryana - 122015",Gurgaon,122015,https://www.medifee.com/dc/6299-srl-limited/
6300-remedies-the-clinic-and-health-centre,Remedies The Clinic and Health Centre,"011 3304 1260 ","C2/2163, Golf Course Road, Dlf City Phase V Gurgaon, Near Krishna Mandir, Sushant Lok Phase,  Gurgaon, Haryana - 122002",Gurgaon,122002,https://www.medifee.com/dc/6300-remedies-the-clinic-and-health-centre/
6301-mediscape-imaging-and-healthcare-centre,Mediscape Imaging And Healthcare Centre,"011 3363 5486 ","305, 3rd Floor, Cross Point, Dlf City Phase Iv, Opposite Galleria, Sushant Lok Phase,  Gurgaon, Haryana - 122002",Gurgaon,122002,https://www.medifee.com/dc/6301-mediscape-imaging-and-healthcare-centre/
6302-final-diagnostic-centre,Final Diagnostic Centre,"011 2678 1752 ","Paradise Plaza (Shivmurti Complex), K- 4, Mahipalpur-Rangpuri Road, Old Rangpuri Road, Mahipalpur Extention, Rangpuri,  Gurgaon, Haryana - 110037",Gurgaon,110037,https://www.medifee.com/dc/6302-final-diagnostic-centre/
6344-modern-diagnostic-and-research-centre,Modern Diagnostic and Research Centre,"0124 671 2000, 9811588338 ","462/7, New Railway Road, Near Lal Nursing Home, Arjun Nagar,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/6344-modern-diagnostic-and-research-centre/
6346-city-diagnostic-centre,City Diagnostic Centre,"0124 403 2166, 0124 326 4477, 9811612858, 9312301710 ","451/B /19 Jharsa Road, Opposite State Bank Of India, Arjun Nagar,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/6346-city-diagnostic-centre/
6372-yadav-diagnostics-and-research-centre,Yadav Diagnostics and Research Centre,"9818354131 ","Chand Plaza, Kadarpur Road, Badshahpur,  Gurgaon, Haryana - 122101",Gurgaon,122101,https://www.medifee.com/dc/6372-yadav-diagnostics-and-research-centre/
6373-focus-diagnostics-center,Focus Diagnostics Center,"9999977512, 9811548996 ","C/152, 1st Floor, Arcadia Complex, Sushant Lok Phase,  Gurgaon, Haryana - 122002",Gurgaon,122002,https://www.medifee.com/dc/6373-focus-diagnostics-center/
6376-balaji-diagnostic-and-research-center,Balaji Diagnostic and Research Center,"0124 646 6844, 78385 86007 ","Shop no. 227 Main Khandsa Road infront of Reliance Fresh, Near Sabzi Mandi, Arjun Nagar,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/6376-balaji-diagnostic-and-research-center/
6377-advance-diagnostic-and-research-center-(badshahpur),Advance Diagnostic and Research Center (Badshahpur),"9899074131 ","Darbaripur Road, Sector 68, Badshahpur,  Gurgaon, Haryana - 122101",Gurgaon,122101,https://www.medifee.com/dc/6377-advance-diagnostic-and-research-center-(badshahpur)/
6378-care-pathology-lab,Care Pathology Lab,"0124 414 3585 ","Plot No.262/8, Opposite Dr, Prabhat Goel Clinic, New Railway Road, Sector 3, Basai,  Gurgaon, Haryana - 122006",Gurgaon,122006,https://www.medifee.com/dc/6378-care-pathology-lab/
6379-mantra-care-x-ray-and-diagnostics,Mantra Care X-ray and Diagnostics,"0124 410 4585, 9212344585 ","1041 P, Sec. 22, Opposite Sec.-22 Market, Civil Lines,  Gurgaon, Haryana - 122015",Gurgaon,122015,https://www.medifee.com/dc/6379-mantra-care-x-ray-and-diagnostics/
6380-jain-diagnostic-centre,Jain Diagnostic Centre,"0124 232 4227 ","283/1, New Railway Road, Near Mianwali Colony, Sector 12, Arjun Nagar,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/6380-jain-diagnostic-centre/
6381-pratham-ultrasound-and-diagnostic-center,Pratham Ultrasound and Diagnostic Center,"0124 427 1441, 9910120716 ","Main Road, Badsha Pur, Opposite State Bank Of India, Badshahpur,  Gurgaon, Haryana - 122101",Gurgaon,122101,https://www.medifee.com/dc/6381-pratham-ultrasound-and-diagnostic-center/
6382-indian-diagnostics,Indian Diagnostics,"9911953100, 9560959100, 9911983100 ","Shop In U Block 37, Dlf City Phase III, Inaytpur,  Gurgaon, Haryana - 122010",Gurgaon,122010,https://www.medifee.com/dc/6382-indian-diagnostics/
6383-plasma-healthchek-diagnostics-pvt-ltd,Plasma HealthChek Diagnostics Pvt Ltd,"0124 423 5850 ","K, DLF Phase 2, Sushant Lok Phase,  Gurgaon, Haryana - 122002",Gurgaon,122002,https://www.medifee.com/dc/6383-plasma-healthchek-diagnostics-pvt-ltd/
6514-asha-diagnostic-centre-(sohna),Asha Diagnostic Centre (Sohna),"9899864647 ","Near Kamal Hospital, Main Sohna Road, Sector 66, Sohna,  Gurgaon, Haryana - 122103",Gurgaon,122103,https://www.medifee.com/dc/6514-asha-diagnostic-centre-(sohna)/
7874-niramaya-pathlabs-patient-care-centre,Niramaya Pathlabs Patient Care Centre,"9555009009 ","FF-81, Vyapaar Kendra, Sushant Lok1, Sector 43, Arjun Nagar,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/7874-niramaya-pathlabs-patient-care-centre/
9995-metro-diagnostic-and-research-centre,Metro Diagnostic and  Research Centre,"9599828384 ","11-A , Basai Road, near Bank of Baroda , opposite krishna Tents, Arjun Nagar,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/9995-metro-diagnostic-and-research-centre/
11080-scanlab-diagnostics,ScanLab Diagnostics,"0124 418 8188, 8826502407 ","1320P Sector 46, Satpaul Mittal Marg,, Arjun Nagar,  Gurgaon, Haryana - 122003",Gurgaon,122003,https://www.medifee.com/dc/11080-scanlab-diagnostics/
11214-srl-diagnostics,SRL Diagnostics,"0124-4213953, 9654240312 ","196, Huda Plot near devinder Vihar, Sector-56, Kendriya Vihar,  Gurgaon, Haryana - 122011",Gurgaon,122011,https://www.medifee.com/dc/11214-srl-diagnostics/
16993-uday-healthcare,Uday Healthcare,"9999447725, 9999447724 ","A1/223,GF ,MAIN GOLF COURSE ROAD,SECTOR55,  Gurgaon, Haryana - 122011",Gurgaon,122011,https://www.medifee.com/dc/16993-uday-healthcare/
16858-veritaas-healthcare-pvt-ltd,Veritaas HealthCare Pvt Ltd,"0124 436 6653, 0124 436 6654 ","A-27/2, DLF Phase 1, Gurugram,  Gurgaon, Haryana - 122002",Gurgaon,122002,https://www.medifee.com/dc/16858-veritaas-healthcare-pvt-ltd/
12241-dr-lal-pathlabs-collection-centre,Dr Lal Pathlabs Collection Centre,"9910241676 ","Opposite Tau devilal botanical garden Sector 52 , Arjun Nagar,  Gurgaon, Haryana - 122003",Gurgaon,122003,https://www.medifee.com/dc/12241-dr-lal-pathlabs-collection-centre/
12466-kv-labs-(arjun-nagar),KV Labs (Arjun Nagar),"8588880220 ","501, Saraswati Vihar, Chakkarpur, Arjun Nagar,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/12466-kv-labs-(arjun-nagar)/
12610-micro-path-labs,Micro Path Labs,"0124 408 7090 ","Sec 4 and 7 Circle New Railway Road ,Gurgaon, Arjun Nagar,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/12610-micro-path-labs/
13048-healthmap-diagnostics-private-limited,Healthmap Diagnostics Private Limited,"7073352021 ","Civil Hospital, Arjun Nagar,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/13048-healthmap-diagnostics-private-limited/
13261-core-diagnostics,Core Diagnostics,"0124 461 5615 ","Fortune Towers II, 406, Udyog Vihar III, Dundahera,  Gurgaon, Haryana - 122016",Gurgaon,122016,https://www.medifee.com/dc/13261-core-diagnostics/
13329-kv-labs,KV labs,"8588880220 ","2714, sec-23, Opp. community center, Gurgaon,  Gurgaon, Haryana - 122017",Gurgaon,122017,https://www.medifee.com/dc/13329-kv-labs/
13994-dr-lal-pathlabs-with-home-collection,Dr Lal Pathlabs with Home Collection,"8700268640 ","95, Huda Market, Sector 5,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/13994-dr-lal-pathlabs-with-home-collection/
16775-ehl-diagnostics,Ehl Diagnostics,"9810333738 / 7042795770 ","94/4, MG Road, Opposite Govt. Girls College,  Gurgaon, Haryana - 122001",Gurgaon,122001,https://www.medifee.com/dc/16775-ehl-diagnostics/
16778-veritaas-multispeciality-clinic-and-diagnostic-centre,Veritaas Multispeciality Clinic and Diagnostic Centre,"9653339333 / 9653337333 ","Veritaas Healthcare, A-27/2,/2 DLF Phase 1, Near Mega Mall,  Gurgaon, Haryana - 122002",Gurgaon,122002,https://www.medifee.com/dc/16778-veritaas-multispeciality-clinic-and-diagnostic-centre/
16123-dr.-lal-path-labs-(haryana),Dr. Lal Path Labs (Haryana),"7410037366 ","Sample Collection All Over Gurgaon Area,  Gurgaon, Haryana - ",Gurgaon,NaN,https://www.medifee.com/dc/16123-dr.-lal-path-labs-(haryana)/
